postal_code,lat,lon
N0L2E0,42.7181,-81.3115
N5L1J1,42.7181,-81.3115
N5P3S5,42.7181,-81.3115
N0A1S0,43.4531,-80.5013
N5H2E2,42.7763,-80.981
N5H1B4,42.7763,-80.981
N5H1J9,42.7763,-80.981
N5H1E7,42.7763,-80.981
N5H1S6,42.7763,-80.981
N5H2C9,42.7763,-80.981
N5H2R2,42.7763,-80.981
N5H1S9,42.7763,-80.981
N5H3G7,42.7763,-80.981
N5H3A5,42.7763,-80.981
N5H2P4,42.7763,-80.981
N5P3S7,42.7763,-80.981
N5H2R6,42.7763,-80.981
N5H2R1,42.7763,-80.981
N0L2J0,42.7763,-80.981
N5H2R5,42.7763,-80.981
N5H2R3,42.7763,-80.981
N5H2R4,42.7763,-80.981
N5H1H3,42.7763,-80.981
N5H3G2,42.7763,-80.981
N5P3S6,42.7008,-81.076
N0L2H0,42.7008,-81.076
N0L2L0,42.7008,-81.076
L0L1K0,42.7008,-81.076
N5P3S8,42.7008,-81.076
N5P3S9,42.7008,-81.076
N7G3H3,42.7008,-81.076
N8M2X6,42.1763,-82.8243
N8M3B8,42.1763,-82.8243
N8M2V2,42.1763,-82.8243
N8M1T9,42.1763,-82.8243
N8M3B9,42.1763,-82.8243
N8M1A2,42.1763,-82.8243
N8M3E1,42.1763,-82.8243
N8M1T6,42.1763,-82.8243
N8M3C5,42.1763,-82.8243
N8M2C4,42.1763,-82.8243
N8M1C9,42.1763,-82.8243
N8M3B3,42.1763,-82.8243
N8M2X7,42.1763,-82.8243
N0R1B0,42.1763,-82.8243
N8M2N9,42.1763,-82.8243
N0R1G0,42.1763,-82.8243
N8M2P1,42.1763,-82.8243
N8M2X5,42.1763,-82.8243
N8M2T6,42.1763,-82.8243
N8M3C3,42.1763,-82.8243
N5L1H9,42.6741,-81.217
N0L2L0,42.6741,-81.217
N5L1G2,42.6741,-81.217
N5L1H1,42.6741,-81.217
N5L1J2,42.6741,-81.217
N5L1G1,42.6741,-81.217
N5L1G5,42.6741,-81.217
N5L1A8,42.6741,-81.217
N5L1A1,42.6741,-81.217
N5L1C5,42.6741,-81.217
N5L1B3,42.6741,-81.217
N5L1G6,42.6741,-81.217
N5L1A7,42.6741,-81.217
N5L1C4,42.6741,-81.217
N5L1C6,42.6741,-81.217
N5L1A5,42.6741,-81.217
N5L1A9,42.6741,-81.217
N5L1H5,42.6741,-81.217
N5L1J1,42.6741,-81.217
N5L1B6,42.6741,-81.217
N0L2P0,42.5766,-81.6749
N0L2N0,42.5766,-81.6749
N0L2C0,42.5766,-81.6749
N0N1J0,43.1001,-82.0003
N1M3P3,43.6998,-80.385
N0B1J0,43.6998,-80.385
N1M3M2,43.6998,-80.385
N1M3N8,43.6998,-80.385
N1M3M3,43.6998,-80.385
N1M3M9,43.6998,-80.385
N1M3M8,43.6998,-80.385
N1M3N2,43.6998,-80.385
N1M1B5,43.6998,-80.385
N1M2W3,43.6998,-80.385
N0B2K0,43.6998,-80.385
N1M1Z5,43.6998,-80.385
N1M2Y2,43.6998,-80.385
N1M2W4,43.6998,-80.385
N1M2W5,43.6998,-80.385
N0B1S0,43.6998,-80.385
N1M2Y6,43.6998,-80.385
N1M2S5,43.6998,-80.385
N1M3N1,43.6998,-80.385
N1M3M7,43.6998,-80.385
N8T1C1,42.3083,-83.0342
N4K5N3,44.9844,-81.2602
N0H1W0,44.9844,-81.2602
N4K2H7,44.9844,-81.2602
N0H2T0,44.9844,-81.2602
N0C1H0,44.9844,-81.2602
N0H1X0,44.9844,-81.2602
N4K5N4,44.4503,-80.9039
N0H1G0,44.4503,-80.9039
N4L1W5,44.4503,-80.9039
N4K5R1,44.4503,-80.9039
N4K5N7,44.4503,-80.9039
N0H1W0,44.4503,-80.9039
N4K5N6,44.4503,-80.9039
N0G1P0,44.4503,-80.9039
N0H1R0,44.4503,-80.9039
N0C1H0,44.4503,-80.9039
N0H2S0,44.4503,-80.9039
N0G1R0,44.4503,-80.9039
N0H2V0,44.4503,-80.9039
N0H1E0,44.4503,-80.9039
N0H1K0,44.4503,-80.9039
N0G2L0,44.4503,-80.9039
N4K5N5,44.4503,-80.9039
N0H1Z0,45.1488,-81.3949
N1R6J9,45.1488,-81.3949
N0H1W0,45.1488,-81.3949
N0H2R0,45.1488,-81.3949
L0R1A0,44.4989,-81.3692
N4K2J1,44.4989,-81.3692
N0H2N0,44.4989,-81.3692
N0G2P0,44.4989,-81.3692
L0R1H0,44.4989,-81.3692
N0H1A0,44.4989,-81.3692
N0H2C6,44.4989,-81.3692
N0H2L0,44.4989,-81.3692
N0P1J0,42.3062,-82.551
N0R1N0,42.3062,-82.551
N7M3A4,42.3062,-82.551
N8T3H1,42.3062,-82.551
N8T1E9,42.3062,-82.551
N0R1R0,42.3062,-82.551
N8T1E1,42.3062,-82.551
N8T3K7,42.3062,-82.551
N0R1S0,42.3062,-82.551
N8T1E6,42.3062,-82.551
L0S1B0,42.3062,-82.551
N0P2L0,42.3062,-82.551
N0G2J0,44.0827,-80.9843
N0G1C0,44.0827,-80.9843
N4N3B8,44.0827,-80.9843
N0G2M0,44.0827,-80.9843
N1H7H8,43.5422,-80.2484
N1H6J2,43.5422,-80.2484
N1G2L1,43.5422,-80.2484
N1H6J4,43.5422,-80.2484
N1H3Z5,43.5422,-80.2484
N1H7H9,43.5422,-80.2484
N1G2X5,43.5422,-80.2484
N1H1G6,43.5422,-80.2484
N1G4X7,43.5422,-80.2484
N0B1B0,43.5422,-80.2484
N1H7B1,43.5422,-80.2484
N1G2K8,43.5422,-80.2484
N1G4S7,43.5422,-80.2484
N1H6J3,43.5422,-80.2484
N1H6H8,43.5422,-80.2484
N0B2J0,43.5422,-80.2484
N1G2L6,43.5422,-80.2484
N1G2W6,43.5422,-80.2484
N1G2V5,43.5422,-80.2484
N1G2H9,43.5422,-80.2484
N1H7G6,43.5422,-80.2484
N1H1G6,43.5422,-80.2484
N1E6T5,43.5422,-80.2484
N1H1J6,43.5422,-80.2484
N1H1J7,43.5422,-80.2484
N1G2L6,43.5422,-80.2484
N0B2K0,43.5422,-80.2484
N0B2J0,43.5422,-80.2484
N1H6J4,43.5422,-80.2484
N1H3X8,43.5422,-80.2484
N1H6J2,43.5422,-80.2484
N1G4N9,43.5422,-80.2484
N1G2V5,43.5422,-80.2484
N1E6W3,43.5422,-80.2484
L0P1J0,43.5422,-80.2484
N1H6H8,43.5422,-80.2484
N1H6J3,43.5422,-80.2484
N0B1B0,43.5422,-80.2484
N0B2C0,43.5422,-80.2484
N1H7B1,43.5422,-80.2484
N1H7S1,43.5422,-80.2484
N1G4S7,43.5422,-80.2484
N0B1B0,43.5422,-80.2484
N1H7V6,43.5422,-80.2484
N1H7H9,43.5422,-80.2484
N1H7B1,43.5422,-80.2484
N1G4T6,43.5422,-80.2484
N1H8H5,43.5422,-80.2484
N1H6R3,43.5422,-80.2484
N0B2J0,43.5422,-80.2484
N1H6J3,43.5422,-80.2484
N1H3Z5,43.5422,-80.2484
N1G2K8,43.5422,-80.2484
N1G2V7,43.5422,-80.2484
N1G2L6,43.5422,-80.2484
N1H6H8,43.5422,-80.2484
N1H6J2,43.5422,-80.2484
N1G2V5,43.5422,-80.2484
N1G3E1,43.5422,-80.2484
N1G3J7,43.5422,-80.2484
N1H6H9,43.5422,-80.2484
N0B2K0,43.5422,-80.2484
N1G2V5,43.5422,-80.2484
N1G2X5,43.5422,-80.2484
N1H3J5,43.5422,-80.2484
N1E4Y3,43.5422,-80.2484
N1H6J2,43.5422,-80.2484
N1H1G6,43.5422,-80.2484
N1H7A4,43.5422,-80.2484
L0P1J0,43.5422,-80.2484
N1G4T6,43.5422,-80.2484
N1H6J1,43.5422,-80.2484
N1H6J4,43.5422,-80.2484
N1H7B1,43.5422,-80.2484
N1H7G6,43.5422,-80.2484
N1H6J3,43.5422,-80.2484
N1G2L6,43.5422,-80.2484
N1H6H8,43.5422,-80.2484
N0B1B0,43.5422,-80.2484
N0B2J0,43.5422,-80.2484
N0G1A0,42.0908,-82.469
N0P2P0,42.0908,-82.469
N0P2L0,42.0908,-82.469
N0P1H0,42.0908,-82.469
N0P1W0,42.0908,-82.469
N0P2J0,42.0908,-82.469
N0G1S0,42.0908,-82.469
N1H3N6,43.5422,-80.2484
N0M1B0,43.0748,-81.8377
N0N1J0,43.0748,-81.8377
N0M2N0,43.0748,-81.8377
N0M2S0,43.0748,-81.8377
N0H2L0,44.4425,-81.3891
N0H2C5,44.4425,-81.3891
N0H2C4,44.4425,-81.3891
N2Z2Y6,44.4425,-81.3891
N2Z2E3,44.4425,-81.3891
N0J1A0,44.4425,-81.3891
N0H2C7,44.4425,-81.3891
N0H2C1,44.4425,-81.3891
N0H2C6,44.4425,-81.3891
N0H2C0,44.4425,-81.3891
N0H2C2,44.4425,-81.3891
N0H2C3,44.4425,-81.3891
N0G2N0,44.4425,-81.3891
L7G4A8,43.7688,-80.0656
N0B1T0,43.7688,-80.0656
L7J2A2,43.7688,-80.0656
L7G4S1,43.7688,-80.0656
L7J2L7,43.7688,-80.0656
N1H5Y7,43.7688,-80.0656
L7J2L8,43.7688,-80.0656
L0P1N0,43.7688,-80.0656
L0P1B0,43.7688,-80.0656
N0B2K0,43.7688,-80.0656
N1H6H7,43.7688,-80.0656
L7J2L9,43.7688,-80.0656
N0B1Z0,43.7688,-80.0656
L7G4S8,43.7688,-80.0656
N0N1P0,42.784,-82.1155
N1G2W6,43.5422,-80.2484
N1G2X6,43.5422,-80.2484
N1H7V6,43.5422,-80.2484
N1G4V6,43.5422,-80.2484
N1H1K3,43.5422,-80.2484
N0B2C0,43.5422,-80.2484
N1G2V7,43.5422,-80.2484
N1G4X7,43.5422,-80.2484
N1H3Z5,43.5422,-80.2484
N0B1B0,43.5422,-80.2484
N0B2J0,43.5422,-80.2484
N1G2V5,43.5422,-80.2484
N1G2L1,43.5422,-80.2484
N1G2L6,43.5422,-80.2484
N1H6J2,43.5422,-80.2484
N1G4T6,43.5422,-80.2484
N1G4S7,43.5422,-80.2484
N1H6J3,43.5422,-80.2484
N1G2K8,43.5422,-80.2484
N1H6H8,43.5422,-80.2484
N1G2W6,43.5422,-80.2484
N1H7V6,43.5422,-80.2484
N1H6H9,43.5422,-80.2484
N1H3X7,43.5422,-80.2484
N1H3Z5,43.5422,-80.2484
N0B2J0,43.5422,-80.2484
N1G2V7,43.5422,-80.2484
N1G2V5,43.5422,-80.2484
N0B1B0,43.5422,-80.2484
N1H6J1,43.5422,-80.2484
N1G3E1,43.5422,-80.2484
N1H1J7,43.5422,-80.2484
N1H6J3,43.5422,-80.2484
N1H6H8,43.5422,-80.2484
N1H3A1,43.5422,-80.2484
N1H6J2,43.5422,-80.2484
N1G4T6,43.5422,-80.2484
N1G2X6,43.5422,-80.2484
N1G4S7,43.5422,-80.2484
N1G2L6,43.5422,-80.2484
N8M2Y2,42.1343,-82.7432
N8M2W3,42.1343,-82.7432
N0R1B0,42.1343,-82.7432
N8M1Y3,42.1343,-82.7432
N0P2J0,42.1343,-82.7432
N0R1V0,42.1343,-82.7432
N0P2G0,42.1343,-82.7432
N8M2X5,42.1343,-82.7432
N8M2X6,42.1343,-82.7432
N8M2Y1,42.1343,-82.7432
N4G4Z4,42.8574,-80.7236
N4G4L2,42.8574,-80.7236
N4G4T2,42.8574,-80.7236
N4G3S7,42.8574,-80.7236
N0J1N0,42.8574,-80.7236
N4G4G8,42.8574,-80.7236
N4G3Y9,42.8574,-80.7236
N4G3L5,42.8574,-80.7236
N4G4G9,42.8574,-80.7236
N4G5A7,42.8574,-80.7236
N4G1N5,42.8574,-80.7236
N4G1B9,42.8574,-80.7236
N0J1R0,42.8574,-80.7236
N4G3G8,42.8574,-80.7236
N0J1X0,42.8574,-80.7236
N4G4H1,42.8574,-80.7236
N0J1E0,42.8574,-80.7236
N4G4G7,42.8574,-80.7236
N4G5J5,42.8574,-80.7236
N4G5B5,42.8574,-80.7236
N0B2K0,43.6998,-80.385
N1M2Y7,43.6998,-80.385
N1M1T4,43.6998,-80.385
N1M2C7,43.6998,-80.385
N1M3E8,43.6998,-80.385
L0N1N0,43.6998,-80.385
N1M1N7,43.6998,-80.385
N1M1Z4,43.6998,-80.385
N1M1Z5,43.6998,-80.385
N0B1J0,43.6998,-80.385
N1M3L8,43.6998,-80.385
N1M3E7,43.6998,-80.385
N1M2S5,43.6998,-80.385
N1M1W7,43.6998,-80.385
N1M3H8,43.6998,-80.385
N1M2Y2,43.6998,-80.385
N1M2W4,43.6998,-80.385
N0B1S0,43.6998,-80.385
N1M2W3,43.6998,-80.385
N1M2W5,43.6998,-80.385
N0P1R0,42.8163,-81.9843
N0N1K0,42.8163,-81.9843
N0N1R0,42.8163,-81.9843
N0N1A0,42.8163,-81.9843
N0M2S0,42.8163,-81.9843
N0N1P0,42.8163,-81.9843
N0N1H0,42.9535,-82.1189
N0N1T0,42.9535,-82.1189
N0N1R0,42.9535,-82.1189
M5R1A9,43.6853,-80.4358
L5R3P5,43.6853,-80.4358
N1M2W7,43.6853,-80.4358
N1M2W8,43.6853,-80.4358
N3B2Z6,43.6853,-80.4358
N0B1S0,43.6853,-80.4358
N1M1P2,43.6853,-80.4358
N0B2V0,43.6853,-80.4358
N1H3Z1,43.6853,-80.4358
N0G1A0,43.6853,-80.4358
N1H5Y8,43.6853,-80.4358
N0B1B0,43.6853,-80.4358
N1H6K5,43.6853,-80.4358
N1M2W3,43.6853,-80.4358
L0G1R0,43.6853,-80.4358
P0A1X0,43.6853,-80.4358
N3B2Z1,43.6853,-80.4358
N1H5Z1,43.6853,-80.4358
N0B1A0,43.6853,-80.4358
N0M2S0,42.8269,-81.8652
N7G3H5,42.8269,-81.8652
N0P1C0,42.8269,-81.8652
N0L1M0,42.8269,-81.8652
N0N1A0,42.8269,-81.8652
N0K1Z0,43.8355,-80.5342
M1P2X8,43.8355,-80.5342
N0G1A0,43.8355,-80.5342
N0B1A0,43.8355,-80.5342
N0B1S0,43.8355,-80.5342
N0G2K0,43.8355,-80.5342
N0G2E0,43.8355,-80.5342
N0G1N0,43.8355,-80.5342
N0B1J0,43.8355,-80.5342
N0M2B0,42.9588,-81.8926
N0M1B0,42.9588,-81.8926
N0N1T0,42.9588,-81.8926
N0M2S0,42.9588,-81.8926
N6G4V8,42.9841,-81.2513
N6G4Y2,42.9841,-81.2513
N5X2L8,42.9841,-81.2513
N6G4W5,42.9841,-81.2513
N6G4W9,42.9841,-81.2513
N6G2N3,42.9841,-81.2513
N6G4V3,42.9841,-81.2513
N5X2J1,42.9841,-81.2513
N5X2L9,42.9841,-81.2513
N6G4Y7,42.9841,-81.2513
N6G4Y5,42.9841,-81.2513
N6G4V4,42.9841,-81.2513
N6G4V5,42.9841,-81.2513
N6G4Y3,42.9841,-81.2513
N5X2R8,42.9841,-81.2513
N0M1C0,42.9841,-81.2513
N6G3Y9,42.9841,-81.2513
N5X3H6,42.9841,-81.2513
N6G1H3,42.9841,-81.2513
N5X2L5,42.9841,-81.2513
L7J1L5,43.6329,-80.0456
L7J2M1,43.6329,-80.0456
L7J2L9,43.6329,-80.0456
L7J1S3,43.6329,-80.0456
L7J2J7,43.6329,-80.0456
L7J2W2,43.6329,-80.0456
N0B2K0,43.6329,-80.0456
L7J1S4,43.6329,-80.0456
L7J2C7,43.6329,-80.0456
L7J2L8,43.6329,-80.0456
L7J2V5,43.6329,-80.0456
L7J2P3,43.6329,-80.0456
L7J1Z5,43.6329,-80.0456
L7J2K4,43.6329,-80.0456
L7J2W3,43.6329,-80.0456
L7J2T1,43.6329,-80.0456
L7J2T2,43.6329,-80.0456
L7J1R9,43.6329,-80.0456
L7J2L7,43.6329,-80.0456
L0P1H0,43.6329,-80.0456
N0B1Z0,43.7848,-80.1343
L5M2C2,43.7848,-80.1343
M5R2S9,43.7848,-80.1343
L0N1N0,43.7848,-80.1343
N0B2K0,43.7848,-80.1343
L7J2M1,43.7848,-80.1343
N0B1J0,43.7848,-80.1343
L9W2Y9,43.7848,-80.1343
L7J2L9,43.7848,-80.1343
L0N1G0,43.7848,-80.1343
N0B1T0,43.7848,-80.1343
K0K2N0,43.7848,-80.1343
N1H6H7,43.6181,-80.142
N1H5X5,43.6181,-80.142
N1H6T9,43.6181,-80.142
N1H5X4,43.6181,-80.142
N0B2K9,43.6181,-80.142
L7J1C1,43.6181,-80.142
L5T2N8,43.6181,-80.142
N0B2K0,43.6181,-80.142
N1H6J6,43.6181,-80.142
N1H6H9,43.6181,-80.142
N0B1T0,43.6181,-80.142
N0B1J0,43.6181,-80.142
L7J2L9,43.6181,-80.142
N1H6H8,43.6181,-80.142
L0P1B0,43.6181,-80.142
N0B1P0,43.6181,-80.142
L7J2L7,43.6181,-80.142
N6A3L7,42.9841,-81.2513
N6A1C7,42.9841,-81.2513
N6G4L1,42.9841,-81.2513
N5X2Y6,42.9841,-81.2513
N5X2W8,42.9841,-81.2513
N6G2J7,42.9841,-81.2513
N6A5X4,42.9841,-81.2513
N6G4K5,42.9841,-81.2513
N6G4K1,42.9841,-81.2513
N6G4K8,42.9841,-81.2513
N6G2K3,42.9841,-81.2513
N6G4W4,42.9841,-81.2513
N5X3T7,42.9841,-81.2513
N6G4V2,42.9841,-81.2513
N5X3T5,42.9841,-81.2513
N5X3T8,42.9841,-81.2513
N6G2J9,42.9841,-81.2513
N5X3T6,42.9841,-81.2513
N5X2P1,42.9841,-81.2513
N6A5M8,42.9841,-81.2513
N0N1M0,42.8816,-82.45
N0N1G0,42.8816,-82.45
N7S4B4,42.8816,-82.45
N7T7W2,42.8816,-82.45
N0E1E0,42.9901,-80.5993
N0J1C0,42.9901,-80.5993
N0E1R0,42.9901,-80.5993
N0J1R0,42.9901,-80.5993
N0J1P0,42.9901,-80.5993
N0N1B0,42.8074,-82.2859
N7T7H3,42.8074,-82.2859
N0P2M0,42.8074,-82.2859
N0N1R0,42.8074,-82.2859
N0N1G0,42.8074,-82.2859
N0N1H0,42.8074,-82.2859
N0N1M0,42.8074,-82.2859
N0P2H0,42.8074,-82.2859
N0P2R0,42.8074,-82.2859
N0P1M0,42.8074,-82.2859
N0N1P0,42.8074,-82.2859
N0J1Z0,42.7484,-80.7822
N0J1Y0,42.7484,-80.7822
N5H2R5,42.7484,-80.7822
N3Y4J9,42.7484,-80.7822
N5H2R1,42.7484,-80.7822
N5H2R3,42.7484,-80.7822
N0L1C0,42.7484,-80.7822
N4G4G9,42.7484,-80.7822
N0J1H0,42.7484,-80.7822
N4G4G7,42.7484,-80.7822
N0P2H0,42.8174,-82.4756
N0N1M0,42.8174,-82.4756
N0N1H0,42.8174,-82.4756
N0A1S0,42.9841,-81.2513
N0N1C0,43.034,-82.2487
N0N1E0,43.034,-82.2487
N7T7H4,43.034,-82.2487
N7T7H6,43.034,-82.2487
N7T2V5,43.034,-82.2487
L0P1C0,43.034,-82.2487
N7S6J3,43.034,-82.2487
N7T7J2,43.034,-82.2487
N6J4X4,42.9841,-81.2513
N6H5L9,42.9841,-81.2513
N5W3A3,42.9841,-81.2513
N6K1M6,42.9841,-81.2513
N6E1V4,42.9841,-81.2513
N0J1Z0,42.6518,-80.8089
N0J1T0,42.6518,-80.8089
N3Y4J9,42.741,-80.5814
N4G4H3,42.741,-80.5814
N0E1X0,42.741,-80.5814
N4B2W4,42.741,-80.5814
N0E1G0,42.741,-80.5814
N4B2W6,42.741,-80.5814
N4B2W5,42.741,-80.5814
N0J1H0,42.741,-80.5814
N3Y4L1,42.741,-80.5814
N0J1Z0,42.741,-80.5814
L0G1R0,42.741,-80.5814
N0E1P0,42.741,-80.5814
N0J1T0,42.741,-80.5814
N0J1E0,42.741,-80.5814
N3Y4K5,42.741,-80.5814
N0E1C0,42.741,-80.5814
L0R1A0,42.741,-80.5814
N0M2S0,42.95,-81.8853
N4G4H1,42.8582,-80.8415
N0L1C0,42.8582,-80.8415
N4G4G8,42.8582,-80.8415
N0J1N0,42.8582,-80.8415
L9W1J4,42.8582,-80.8415
N6E3A9,42.9841,-81.2513
N5V2L4,42.9841,-81.2513
L0R1A0,42.9264,-80.6035
N0J1P0,42.9264,-80.6035
N0J1R0,42.9264,-80.6035
N4G4G7,42.9264,-80.6035
L0L1K0,42.9264,-80.6035
N0E1V0,42.9264,-80.6035
N0E1H0,42.9264,-80.6035
K0K3L0,42.9264,-80.6035
L0G1R0,42.9264,-80.6035
N0J1E0,42.9264,-80.6035
N4N3C1,44.1323,-81.1515
N0G2V0,44.1323,-81.1515
N4K1Z4,44.1323,-81.1515
N0G1J0,44.1323,-81.1515
N0G1W0,44.1323,-81.1515
N0G2J0,44.1323,-81.1515
N0G1K0,44.1323,-81.1515
N0G1S0,44.1323,-81.1515
N0G1C0,44.1323,-81.1515
N0N1N0,42.8827,-82.142
N0N1P0,42.8827,-82.142
N0N1G0,42.8827,-82.142
N0N1E0,42.8827,-82.142
N0N1R0,42.8827,-82.142
N2V2C9,43.4531,-80.5013
N2V2E4,43.4531,-80.5013
N2J4V3,43.4531,-80.5013
N2C1X1,43.4531,-80.5013
N2J4R7,43.4531,-80.5013
N2J3A8,43.4531,-80.5013
N2T1H4,43.4531,-80.5013
N2L6G9,43.4531,-80.5013
N2J3B7,43.4531,-80.5013
N2L1W3,43.4531,-80.5013
N2L5G7,43.4531,-80.5013
N2L1W4,43.4531,-80.5013
N2J4J1,43.4531,-80.5013
N2L3E6,43.4531,-80.5013
N2L2X2,43.4531,-80.5013
N2L5G6,43.4531,-80.5013
N2J3B8,43.4531,-80.5013
N2L4R5,43.4531,-80.5013
N2L3B8,43.4531,-80.5013
N2L3E5,43.4531,-80.5013
N2J4T5,43.4531,-80.5013
N2L3P7,43.4531,-80.5013
N2J4H4,43.4531,-80.5013
N2L5A7,43.4531,-80.5013
N2J2V8,43.4531,-80.5013
N2L3X1,43.4531,-80.5013
N2J3Z4,43.4531,-80.5013
N2L6E4,43.4531,-80.5013
N2J4G8,43.4531,-80.5013
N2L3E5,43.4531,-80.5013
N2J4T2,43.4531,-80.5013
N2L1V4,43.4531,-80.5013
N2L6H9,43.4531,-80.5013
N2J3Z4,43.4531,-80.5013
N2J4N3,43.4531,-80.5013
N2J4H4,43.4531,-80.5013
N2J3B8,43.4531,-80.5013
N2J4J1,43.4531,-80.5013
N2J2N9,43.4531,-80.5013
N2J4S3,43.4531,-80.5013
N2J4S2,43.4531,-80.5013
N2L5G6,43.4531,-80.5013
N2J4T3,43.4531,-80.5013
N2L1W4,43.4531,-80.5013
N2J3B7,43.4531,-80.5013
N2J4L6,43.4531,-80.5013
N0B2L0,43.4531,-80.5013
N2J3Z4,43.4531,-80.5013
N2J3Y5,43.4531,-80.5013
N2J4S3,43.4531,-80.5013
N2J4T5,43.4531,-80.5013
N2L5W6,43.4531,-80.5013
N2J2N9,43.4531,-80.5013
N2J3B8,43.4531,-80.5013
N2J4H5,43.4531,-80.5013
N2L1V9,43.4531,-80.5013
N2L3X1,43.4531,-80.5013
N2L3P7,43.4531,-80.5013
N0B2L0,43.4531,-80.5013
N2J4L6,43.4531,-80.5013
N2L1W4,43.4531,-80.5013
N2L3E5,43.4531,-80.5013
N2L1W3,43.4531,-80.5013
N2L1V4,43.4531,-80.5013
N2J3B7,43.4531,-80.5013
N2J4H4,43.4531,-80.5013
N2L3V5,43.4531,-80.5013
N4W3G7,43.7411,-81.2502
N0G1H0,43.7411,-81.2502
N0G1B0,43.7411,-81.2502
N0B1V0,43.7411,-81.2502
L0R1A0,43.7411,-81.2502
N0G1T0,43.7411,-81.2502
N0G2W0,43.7411,-81.2502
N0K1P0,43.7411,-81.2502
N0M1H0,43.7411,-81.2502
N0G1G0,43.7411,-81.2502
N0K1Z0,43.7411,-81.2502
N0G1E0,43.7411,-81.2502
N2L6E3,43.4531,-80.5013
N2L1W4,43.4531,-80.5013
N2L2W6,43.4531,-80.5013
N2T2N8,43.4531,-80.5013
N2J4J1,43.4531,-80.5013
N2L5A7,43.4531,-80.5013
N2J3Z4,43.4531,-80.5013
N2J4S3,43.4531,-80.5013
N2J2J9,43.4531,-80.5013
N2J4S7,43.4531,-80.5013
N2L3P7,43.4531,-80.5013
N2L3B8,43.4531,-80.5013
N2L1W3,43.4531,-80.5013
N2J4G8,43.4531,-80.5013
N2J4H4,43.4531,-80.5013
N2L3X1,43.4531,-80.5013
N2L6E5,43.4531,-80.5013
N0B2L0,43.4531,-80.5013
N2J3B7,43.4531,-80.5013
N2T1H8,43.4531,-80.5013
N0P2H0,42.7103,-82.4776
N0P2B0,42.7103,-82.4776
N2C1W7,43.4531,-80.5013
N2C2M2,43.4531,-80.5013
N2C1Z6,43.4531,-80.5013
N2A2A8,43.4531,-80.5013
N3H4R6,43.4531,-80.5013
N2A2Z3,43.4531,-80.5013
N2A3Z9,43.4531,-80.5013
N2C1R6,43.4531,-80.5013
N2C1X1,43.4531,-80.5013
N2C2L4,43.4531,-80.5013
N2A2S8,43.4531,-80.5013
N2C1S3,43.4531,-80.5013
N2G3W5,43.4531,-80.5013
N2P2A5,43.4531,-80.5013
N2P1Z6,43.4531,-80.5013
N2C2J9,43.4531,-80.5013
N2C2H7,43.4531,-80.5013
N2C2L8,43.4531,-80.5013
N2B2N9,43.4531,-80.5013
N2A1Y2,43.4531,-80.5013
N2A1R3,43.4531,-80.5013
N2A2R8,43.4531,-80.5013
N2C2J4,43.4531,-80.5013
N2A2C2,43.4531,-80.5013
N2A1R4,43.4531,-80.5013
N2C1Z6,43.4531,-80.5013
N2A2P6,43.4531,-80.5013
N2A2M7,43.4531,-80.5013
N2C1X1,43.4531,-80.5013
N2B2J3,43.4531,-80.5013
N2B2N9,43.4531,-80.5013
N2C1W7,43.4531,-80.5013
N2C2L8,43.4531,-80.5013
N2A2C9,43.4531,-80.5013
N2C2L4,43.4531,-80.5013
N2A2H2,43.4531,-80.5013
N2A2C5,43.4531,-80.5013
N2C1A9,43.4531,-80.5013
N2C2J9,43.4531,-80.5013
N2C2H7,43.4531,-80.5013
N2P1Z3,43.4531,-80.5013
N2P1L9,43.4531,-80.5013
N2P1V5,43.4531,-80.5013
N2P2A5,43.4531,-80.5013
N2P1Z6,43.4531,-80.5013
N2P1G2,43.4531,-80.5013
N2P1K6,43.4531,-80.5013
N2P1S2,43.4531,-80.5013
N2P1H6,43.4531,-80.5013
N2A3Z9,43.4531,-80.5013
N2P1Z4,43.4531,-80.5013
N2P1L8,43.4531,-80.5013
N2P1K3,43.4531,-80.5013
N2A2H2,43.4531,-80.5013
N2P1G8,43.4531,-80.5013
N2P1H5,43.4531,-80.5013
N2C2L8,43.4531,-80.5013
N2P1G9,43.4531,-80.5013
N2P1A1,43.4531,-80.5013
N2G3W5,43.4531,-80.5013
N2C1P7,43.4531,-80.5013
N2C1N7,43.4531,-80.5013
N2C1Y1,43.4531,-80.5013
N2C2A5,43.4531,-80.5013
N2C1N8,43.4531,-80.5013
N2C1Z1,43.4531,-80.5013
N2A1Z8,43.4531,-80.5013
N2C2H7,43.4531,-80.5013
N2A1W2,43.4531,-80.5013
N2C1P2,43.4531,-80.5013
N2C1N6,43.4531,-80.5013
N2C1N5,43.4531,-80.5013
N2C2J9,43.4531,-80.5013
N2C1G6,43.4531,-80.5013
N2C1P3,43.4531,-80.5013
N2A1V6,43.4531,-80.5013
N2A2S2,43.4531,-80.5013
N2C2L4,43.4531,-80.5013
N2C2L8,43.4531,-80.5013
N2A1V7,43.4531,-80.5013
N0N1A0,42.8167,-81.8666
N0N1J0,43.051,-82.095
N0N1T0,43.051,-82.095
N0N1E0,43.051,-82.095
N0C1B0,44.1856,-80.8163
N0H2L0,44.3433,-80.3767
N0C1C0,44.3433,-80.3767
N0C1A0,44.3433,-80.3767
L0M1P0,44.3433,-80.3767
K0K3L0,44.3433,-80.3767
N0H2E0,44.3433,-80.3767
